popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,pop
36,252173,False,0.667,0.493,9,-6.964,1,0.0308,0.116,0.0,0.272,0.776,119.866,4,french
15,212491,False,0.134,0.994,7,-3.761,1,0.153,2.18e-06,0.858,0.412,0.0685,179.022,4,grindcore
22,393986,False,0.384,0.746,2,-4.825,1,0.0339,0.00162,0.00181,0.137,0.0774,125.0,4,goth
45,244400,False,0.559,0.931,1,-8.627,1,0.0462,7.13e-06,0.849,0.179,0.49,127.827,4,trip-hop
1,227093,False,0.501,0.966,1,-3.22,1,0.0534,1.25e-05,5.74e-05,0.12,0.497,129.994,4,metal
28,155973,False,0.673,0.483,8,-11.485,1,0.0298,0.452,6.49e-06,0.353,0.888,123.335,4,rockabilly
53,122920,False,0.78,0.155,4,-13.087,0,0.0532,0.94,0.903,0.626,0.214,130.605,4,chill
58,309143,False,0.546,0.639,7,-7.94,1,0.0291,0.151,0.0,0.29,0.414,100.026,4,k-pop
42,278706,True,0.65,0.897,10,-2.704,0,0.0556,0.000315,1.19e-05,0.102,0.927,90.008,4,alternative
43,258359,False,0.711,0.515,2,-8.238,0,0.0514,0.679,0.000324,0.0971,0.679,90.91,4,brazil
50,161944,True,0.765,0.652,11,-5.358,1,0.136,0.263,0.0,0.108,0.57,94.957,4,dancehall
0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rockabilly
16,414236,False,0.13,0.961,5,-8.269,0,0.127,4.81e-05,0.881,0.707,0.0349,145.095,4,black-metal
45,124544,False,0.347,0.25,2,-14.179,1,0.0429,0.959,0.95,0.101,0.173,97.331,4,guitar
55,305162,False,0.771,0.878,3,-6.879,0,0.177,0.417,6.32e-05,0.332,0.84,120.003,4,folk
56,342668,False,0.566,0.634,2,-5.551,1,0.0443,0.145,0.000716,0.0814,0.36,143.89,4,pop-film
0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,funk
21,256000,False,0.524,0.907,7,-5.209,1,0.0526,0.0164,0.0234,0.754,0.337,150.003,4,happy
31,226979,False,0.432,0.959,11,-5.095,1,0.0522,0.000358,0.0,0.104,0.637,92.122,4,hardcore
0,215506,False,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,pop
62,297774,False,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,4,trip-hop
50,347826,False,0.534,0.927,6,-3.854,0,0.119,0.00347,0.000123,0.114,0.231,138.036,4,dubstep
22,241826,False,0.526,0.487,1,-10.204,0,0.0725,0.681,0.0,0.0893,0.708,79.198,4,world-music
35,207544,False,0.622,0.149,0,-15.418,0,0.0559,0.857,1.22e-05,0.101,0.633,169.671,4,guitar
5,153570,False,0.687,0.527,4,-8.287,0,0.0383,0.00529,0.795,0.202,0.462,115.011,4,study
41,174000,False,0.788,0.688,0,-7.309,1,0.0994,0.183,0.0,0.0382,0.855,81.615,4,samba
11,171572,False,0.747,0.267,0,-9.436,1,0.0385,0.9,0.0,0.069,0.416,81.057,3,honky-tonk
54,182647,False,0.258,0.0238,0,-28.865,0,0.0428,0.994,0.904,0.106,0.0757,140.596,3,ambient
65,173066,True,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,4,electronic
0,163548,False,0.732,0.923,11,-5.217,1,0.0873,0.00219,0.0137,0.322,0.762,125.015,4,german
34,383634,False,0.658,0.737,1,-8.233,1,0.0339,0.0016,2.73e-06,0.15,0.456,130.26,4,ska
0,234173,False,0.856,0.755,1,-8.513,1,0.34,0.238,1.15e-05,0.0571,0.926,104.961,4,alternative
40,299306,False,0.6,0.696,2,-8.66,1,0.0472,0.654,0.0,0.856,0.749,96.242,4,samba
18,188400,False,0.472,0.929,1,-4.439,1,0.0412,0.0137,0.0262,0.166,0.0663,100.035,1,happy
23,196720,True,0.511,0.947,0,-5.001,1,0.0719,0.000214,1.87e-05,0.385,0.488,112.018,4,industrial
52,169404,False,0.664,0.458,9,-8.581,0,0.0285,0.89,0.945,0.115,0.571,93.561,4,garage
41,129000,True,0.788,0.375,9,-9.933,1,0.424,0.02,0.00459,0.161,0.35,160.043,4,electronic
38,158644,True,0.619,0.737,5,-8.622,0,0.479,0.251,0.0,0.196,0.765,86.021,4,swedish
52,236146,False,0.618,0.718,1,-7.494,1,0.0262,0.000303,0.00125,0.0863,0.371,97.029,4,dub
7,128683,False,0.703,0.714,6,-3.947,1,0.036,0.331,0.0,0.168,0.389,120.052,4,kids
22,215537,False,0.508,0.795,9,-12.021,1,0.961,0.708,0.0,0.872,0.0798,74.795,3,comedy
19,218526,True,0.685,0.98,5,-1.795,0,0.116,0.0267,0.00025,0.208,0.134,95.034,4,idm
37,183600,False,0.607,0.891,7,-4.585,1,0.0326,0.063,0.0,0.0667,0.488,130.518,3,swedish
53,261880,False,0.516,0.643,10,-4.612,1,0.0296,0.467,0.0,0.105,0.201,120.155,4,mandopop
0,198965,False,0.3,0.579,0,-9.583,0,0.0391,0.54,7.25e-05,0.981,0.707,77.15,4,disco
66,230127,True,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3,groove
49,182624,True,0.905,0.508,3,-6.471,1,0.357,0.399,0.0,0.134,0.442,119.908,4,turkish
23,176360,False,0.338,0.689,2,-12.255,1,0.0852,0.00302,0.000202,0.133,0.856,181.82,4,rockabilly
47,180693,False,0.778,0.53,9,-7.915,0,0.13,0.0456,0.916,0.155,0.362,86.49,4,electronic
13,91680,False,0.187,0.98,4,-8.342,0,0.117,1.78e-06,0.866,0.259,0.173,96.574,4,grindcore
33,225746,False,0.618,0.731,9,-10.728,1,0.0385,0.124,0.0,0.381,0.759,133.917,4,french
0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b
37,171800,False,0.518,0.966,10,-2.63,1,0.0718,0.014,0.0,0.209,0.771,161.934,4,punk
46,286765,False,0.668,0.677,3,-5.81,1,0.0341,0.364,0.0,0.135,0.403,98.023,4,sertanejo
70,161533,False,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4,country
1,205479,False,0.488,0.715,9,-4.656,1,0.0562,0.0367,0.0,0.122,0.397,145.979,4,house
13,286912,False,0.62,0.979,1,-3.78,1,0.0604,8.37e-05,0.897,0.0187,0.724,87.488,4,breakbeat
44,229970,True,0.643,0.506,5,-6.55,0,0.0265,0.147,0.00336,0.141,0.461,130.071,4,deep-house
45,274475,False,0.512,0.829,7,-5.661,1,0.0385,0.234,0.0,0.338,0.423,127.899,4,indian
29,264173,False,0.586,0.863,1,-6.138,1,0.0827,0.417,4.25e-06,0.347,0.937,89.797,4,salsa
24,294271,True,0.59,0.769,3,-8.678,1,0.925,0.821,0.0,0.918,0.367,101.609,4,comedy
33,168680,False,0.641,0.878,5,-6.63,1,0.0382,0.188,1.02e-05,0.637,0.967,148.948,4,ska
38,268512,False,0.624,0.576,9,-7.976,1,0.0297,0.175,0.00232,0.127,0.422,128.057,4,songwriter
2,195760,False,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,reggae
0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
12,306665,False,0.772,0.873,4,-5.594,1,0.089,0.00156,0.0057,0.13,0.726,132.025,4,breakbeat
57,248960,False,0.657,0.716,2,-5.675,1,0.0301,0.014,0.0,0.0483,0.435,93.924,4,punk-rock
35,171500,False,0.441,0.0734,10,-17.531,0,0.0359,0.936,0.00422,0.138,0.177,120.921,3,singer-songwriter
48,210309,False,0.549,0.954,5,-7.046,1,0.152,0.00127,0.16,0.142,0.613,194.043,4,indian
50,191192,True,0.718,0.518,1,-2.357,1,0.267,0.61,0.0,0.571,0.659,130.153,4,funk
11,193373,False,0.618,0.342,0,-13.925,1,0.0292,0.345,0.000451,0.104,0.425,108.177,4,honky-tonk
45,590000,False,0.383,0.998,6,-21.898,0,0.0684,0.755,0.857,0.968,0.00693,106.648,4,sleep
0,244826,False,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,soul
4,238870,False,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4,metal
53,137142,False,0.67,0.587,8,-7.82,0,0.0522,0.43,0.0,0.132,0.67,167.873,4,edm
14,228533,False,0.323,0.339,3,-11.011,1,0.0304,0.84,0.000123,0.326,0.469,82.635,4,honky-tonk
73,230666,False,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-06,0.358,0.715,87.917,4,songwriter
33,145533,False,0.708,0.789,6,-5.305,0,0.312,0.202,0.0,0.112,0.765,82.487,4,french
18,283946,False,0.501,0.418,0,-11.53,1,0.0282,0.616,0.0,0.0959,0.232,144.605,4,cantopop
37,194266,False,0.759,0.824,6,-5.428,0,0.0353,0.15,0.000194,0.457,0.96,137.27,4,ska
35,309426,False,0.425,0.631,9,-10.465,1,0.135,0.457,2.29e-06,0.963,0.841,115.45,4,samba
68,275666,False,0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,4,garage
41,245367,False,0.738,0.965,8,-2.877,0,0.117,0.000539,0.728,0.393,0.284,112.01,4,club
23,151509,False,0.568,0.792,6,-12.541,1,0.938,0.828,0.0,0.671,0.191,112.005,5,comedy
15,198067,False,0.451,0.981,7,-4.208,1,0.0857,0.000294,0.0308,0.318,0.325,116.231,4,metalcore
51,173626,False,0.492,0.564,2,-5.811,1,0.0278,0.129,1.73e-05,0.131,0.0896,92.544,4,garage
0,198566,False,0.819,0.648,7,-7.352,0,0.0595,0.469,3.63e-06,0.101,0.844,156.928,4,french
24,242819,True,0.588,0.915,1,-3.904,1,0.642,0.826,0.0,0.779,0.426,113.393,3,comedy
5,393125,False,0.842,0.671,10,-5.661,0,0.0753,0.00117,0.676,0.0259,0.668,124.005,4,chicago-house
0,210986,False,0.573,0.19,2,-10.034,0,0.0459,0.822,1.1e-06,0.103,0.479,115.197,4,alternative
45,156800,False,0.703,0.909,5,-2.152,1,0.0422,0.393,0.0,0.154,0.824,150.175,4,forro
60,355397,False,0.701,0.347,8,-11.279,0,0.0298,0.574,0.000107,0.0606,0.443,86.432,4,funk
40,203720,False,0.588,0.719,10,-6.897,1,0.035,0.639,0.0037,0.113,0.149,128.981,4,dubstep
51,225600,False,0.565,0.467,5,-7.741,0,0.0485,0.643,0.0,0.103,0.116,112.499,3,emo
49,163960,False,0.495,0.22,5,-11.16,1,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,4,piano
5,353626,False,0.459,0.122,10,-16.575,0,0.0333,0.951,0.00112,0.333,0.225,101.401,4,romance
5,357637,False,0.804,0.954,4,-6.321,0,0.0553,0.0585,0.348,0.111,0.385,119.989,4,chicago-house
36,135240,False,0.53,0.0292,2,-16.327,0,0.0608,0.97,0.0,0.0769,0.0873,69.495,3,opera
1,193805,False,0.813,0.733,4,-5.417,0,0.0847,0.15,0.00186,0.0909,0.397,91.988,4,funk
42,186848,False,0.678,0.648,7,-6.518,1,0.0312,0.0209,0.0,0.175,0.971,114.95,4,punk
29,90158,False,0.81,0.553,8,-10.705,0,0.152,0.12,0.76,0.435,0.789,117.32,4,happy
30,206608,False,0.18,0.956,0,-4.597,1,0.0737,0.000204,2.27e-06,0.0834,0.614,160.476,4,heavy-metal
0,196693,True,0.618,0.717,7,-5.737,1,0.318,0.00256,0.0,0.625,0.603,190.046,4,j-dance
41,242400,False,0.501,0.452,2,-7.297,1,0.0241,0.161,0.00019,0.0809,0.191,145.937,3,songwriter
20,67533,False,0.275,0.0307,5,-30.848,1,0.0459,0.959,0.0139,0.0939,0.0994,91.59,4,opera
53,305509,False,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.0,0.118,0.381,130.0,4,anime
65,333800,False,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,4,hard-rock
51,489960,False,0.577,0.959,1,-4.29,1,0.0915,8.68e-05,0.000615,0.154,0.396,111.003,4,metalcore
39,107129,False,0.612,0.425,2,-11.074,1,0.0599,0.897,0.0,0.219,0.64,142.962,3,latino
10,183296,False,0.779,0.419,9,-12.563,1,0.08,0.0402,0.0012,0.0743,0.599,91.067,4,kids
44,158960,False,0.666,0.885,11,-7.147,1,0.0264,0.00964,0.0223,0.126,0.827,132.033,4,punk-rock
25,226843,False,0.703,0.7,8,-6.517,0,0.336,0.279,1.27e-05,0.33,0.801,77.431,4,dub
44,222026,True,0.676,0.953,2,-3.457,1,0.0926,0.0014,8.13e-05,0.163,0.386,111.087,4,industrial
83,208211,False,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3,folk
37,187789,False,0.667,0.67,0,-4.641,1,0.0377,0.809,0.0,0.823,0.548,146.043,4,forro
44,195200,False,0.591,0.779,8,-5.767,1,0.381,0.0941,5.14e-05,0.113,0.364,150.021,4,dub
52,256133,False,0.495,0.789,10,-4.139,1,0.0348,0.0199,0.0,0.126,0.286,86.019,4,world-music
42,286360,False,0.578,0.83,4,-7.976,0,0.0414,0.00556,0.564,0.221,0.392,102.484,4,new-age
0,331280,False,0.376,0.437,1,-9.106,0,0.0985,0.762,2.47e-05,0.686,0.465,158.487,3,funk
55,215075,False,0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,4,edm
35,198440,False,0.749,0.699,6,-5.963,1,0.301,0.105,6e-06,0.0972,0.931,91.988,4,french
19,223280,False,0.716,0.947,7,-6.244,1,0.0761,0.0548,0.000769,0.345,0.805,101.628,4,afrobeat
20,59000,False,0.502,0.248,0,-17.604,1,0.0609,0.864,0.298,0.0867,0.232,133.59,4,classical
48,257683,False,0.588,0.687,7,-5.786,1,0.0514,0.00449,0.00288,0.104,0.23,94.896,4,indie-pop
48,270339,False,0.405,0.917,5,-3.03,1,0.0357,0.000173,0.115,0.132,0.194,174.045,4,j-dance
5,288148,False,0.749,0.57,9,-9.436,0,0.11,0.434,1.24e-06,0.367,0.911,132.646,4,romance
20,443129,False,0.817,0.692,1,-10.888,0,0.0604,0.000157,0.954,0.0967,0.254,122.001,4,minimal-techno
50,208535,False,0.732,0.908,2,-6.998,1,0.0547,0.578,0.0,0.442,0.823,112.385,4,pagode
41,283706,False,0.705,0.713,4,-6.676,0,0.0437,0.26,1.55e-05,0.0499,0.498,129.899,4,synth-pop
46,298905,False,0.549,0.432,1,-9.741,0,0.0295,0.655,0.227,0.0907,0.229,118.941,3,indian
53,191770,False,0.622,0.318,6,-16.183,1,0.0268,0.855,0.00102,0.117,0.508,124.938,3,singer-songwriter
10,80000,False,0.297,0.662,2,-9.355,0,0.112,0.0445,0.907,0.138,0.244,179.592,4,idm
30,222506,False,0.704,0.716,5,-4.026,0,0.0292,0.603,3.84e-06,0.0657,0.832,133.556,4,salsa
48,305813,False,0.537,0.688,2,-5.879,0,0.0308,0.33,1.22e-05,0.896,0.337,76.155,4,alternative
28,267906,False,0.493,0.739,8,-2.681,1,0.127,0.082,0.139,0.472,0.148,114.473,5,breakbeat
41,247160,False,0.65,0.577,4,-8.728,0,0.0426,0.543,1.23e-06,0.18,0.373,81.986,4,j-rock
52,194293,False,0.757,0.707,3,-3.158,1,0.0352,0.475,0.0,0.0754,0.858,127.954,4,r-n-b
28,328866,False,0.798,0.843,8,-5.805,1,0.0485,0.613,3.21e-05,0.273,0.882,94.89,4,salsa
21,239159,True,0.548,0.919,10,-6.284,0,0.0688,0.000105,0.000534,0.484,0.649,105.044,4,heavy-metal
58,169506,True,0.762,0.708,2,-6.297,1,0.0573,0.0191,0.000374,0.145,0.639,131.22,4,comedy
25,212079,False,0.123,0.00887,6,-27.479,1,0.0389,0.99,0.925,0.123,0.0439,70.454,4,world-music
32,197746,False,0.768,0.936,0,-5.317,1,0.045,0.00528,0.0,0.345,0.893,141.981,4,disco
59,215800,False,0.706,0.913,11,-3.284,0,0.139,0.115,0.0,0.256,0.712,149.886,4,hip-hop
24,211493,False,0.358,0.992,2,-4.362,1,0.268,0.00223,0.0227,0.398,0.137,184.173,3,industrial
0,206573,False,0.8,0.649,7,-7.242,0,0.0981,0.156,0.00274,0.217,0.594,102.965,4,reggae
14,446586,False,0.714,0.951,7,-4.574,1,0.0526,0.000561,0.762,0.56,0.123,118.891,4,breakbeat
54,259986,False,0.479,0.481,5,-8.072,1,0.0309,0.709,0.0,0.48,0.357,105.255,4,mandopop
46,442525,False,0.746,0.394,8,-18.059,1,0.0718,0.504,0.914,0.104,0.069,123.001,4,techno
24,159666,False,0.256,0.856,10,-2.816,0,0.0536,0.121,9.48e-06,0.0957,0.571,160.912,4,garage
30,139258,True,0.868,0.411,5,-10.347,0,0.535,0.7,0.0,0.311,0.349,109.688,4,dancehall
17,361594,False,0.527,0.696,6,-10.946,0,0.0473,0.00663,0.391,0.251,0.0612,179.864,4,happy
0,190847,False,0.659,0.975,5,-2.704,1,0.0356,0.0295,0.0,0.254,0.768,130.012,4,german
27,168946,False,0.733,0.814,6,-5.36,0,0.391,0.325,0.0,0.114,0.192,96.906,4,j-dance
66,180800,False,0.557,0.672,2,-10.802,1,0.104,0.478,0.803,0.223,0.324,75.108,4,garage
66,176374,True,0.713,0.647,8,-8.314,1,0.346,0.728,0.0,0.139,0.281,120.036,4,spanish
0,217386,False,0.559,0.806,0,-2.461,1,0.05,0.0251,0.0,0.0433,0.633,160.021,4,j-pop
60,92250,False,0.756,0.816,4,-1.418,0,0.0972,0.3,0.0,0.172,0.899,100.04,4,hip-hop
63,209956,False,0.615,0.55,11,-13.858,0,0.0349,0.0546,0.19,0.747,0.549,95.488,4,psych-rock
36,118133,False,0.404,0.979,1,-3.057,1,0.0625,0.002,0.00155,0.131,0.863,181.265,4,hard-rock
7,114672,False,0.969,0.344,5,-11.164,1,0.12,0.726,0.000514,0.261,0.923,126.975,4,alternative
42,194666,False,0.597,0.765,7,-5.831,0,0.223,0.425,0.0,0.111,0.391,126.857,4,club
40,274539,False,0.464,0.284,7,-14.977,1,0.0307,0.778,0.0,0.695,0.458,147.137,4,r-n-b
32,251626,False,0.588,0.97,7,-8.125,1,0.0751,0.11,0.000553,0.986,0.576,165.855,4,techno
35,202448,False,0.661,0.489,11,-13.744,0,0.0522,0.846,0.863,0.112,0.613,111.511,4,guitar
41,200444,False,0.659,0.816,6,-4.524,1,0.0274,0.0889,1.05e-05,0.193,0.874,124.932,4,mpb
64,159168,False,0.541,0.688,7,-5.184,1,0.198,0.00479,0.0,0.0733,0.649,109.843,4,k-pop
53,173026,False,0.458,0.309,2,-14.186,1,0.0283,0.909,0.956,0.118,0.0556,106.006,4,ambient
0,258972,False,0.584,0.717,0,-12.032,1,0.038,0.185,8.96e-05,0.0945,0.206,133.021,4,synth-pop
41,308532,False,0.579,0.283,2,-10.626,1,0.0308,0.00599,0.000603,0.0682,0.344,129.182,4,gospel
37,263446,False,0.668,0.941,0,-5.874,1,0.104,0.0942,0.0,0.061,0.913,143.616,4,j-pop
57,442580,False,0.306,0.701,7,-9.914,0,0.0647,0.000398,0.592,0.197,0.555,92.646,3,psych-rock
30,135813,False,0.607,0.321,5,-9.973,1,0.0324,0.698,0.0,0.0856,0.753,95.43,4,children
13,166953,False,0.539,0.268,9,-7.766,1,0.0283,0.96,0.000646,0.598,0.485,134.4,4,honky-tonk
43,306133,False,0.631,0.643,3,-5.528,1,0.0299,0.12,0.0,0.0892,0.502,114.883,4,j-rock
37,172660,True,0.64,0.556,1,-9.781,1,0.0612,0.491,0.0,0.107,0.333,139.877,4,emo
43,611770,False,0.308,0.613,0,-7.665,1,0.0427,0.0167,0.0,0.217,0.19,127.08,4,world-music
38,227920,False,0.762,0.526,4,-7.486,1,0.0326,0.522,0.00012,0.229,0.619,90.021,4,electronic
72,218733,False,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,4,techno
63,146293,False,0.553,0.685,2,-10.624,1,0.0266,0.145,0.859,0.138,0.491,79.998,4,chill
10,340117,False,0.81,0.463,0,-14.37,0,0.0936,0.0155,0.913,0.0907,0.56,119.998,4,chicago-house
0,328864,False,0.465,0.23,5,-13.791,0,0.0325,0.349,2.85e-06,0.539,0.114,123.102,4,synth-pop
44,229776,False,0.539,0.871,9,-4.263,1,0.0549,0.0027,0.00338,0.16,0.144,140.015,4,dub
24,184893,False,0.428,0.94,10,-3.317,0,0.0861,9.49e-05,1.85e-05,0.382,0.409,174.031,4,metalcore
42,235133,False,0.423,0.899,9,-4.617,0,0.0676,0.0032,6.06e-05,0.362,0.314,175.911,4,grunge
33,281785,False,0.585,0.757,1,-8.494,1,0.0312,0.0519,0.000923,0.096,0.829,139.769,4,french
26,190812,True,0.648,0.515,7,-8.323,1,0.0571,0.0216,0.0,0.271,0.0386,100.067,4,happy
0,211346,False,0.53,0.304,7,-10.509,1,0.0342,0.825,0.0182,0.145,0.301,90.495,3,folk
55,166962,False,0.786,0.984,11,-3.278,0,0.0885,0.0292,0.658,0.15,0.712,127.988,4,groove
23,195466,False,0.686,0.0317,4,-23.894,1,0.0703,0.917,0.169,0.11,0.398,128.7,4,guitar
49,276262,False,0.695,0.666,5,-5.269,1,0.031,0.0476,0.000294,0.107,0.426,150.024,4,k-pop
32,192400,False,0.541,0.362,1,-11.012,0,0.031,0.542,0.00024,0.0938,0.221,120.595,4,french
27,273413,False,0.543,0.524,0,-8.893,1,0.0333,0.704,0.0018,0.117,0.68,124.808,4,bluegrass
20,224466,False,0.436,0.951,4,-5.082,1,0.0703,0.00393,3.73e-05,0.153,0.7,165.634,4,power-pop
0,239486,False,0.0887,0.0135,9,-22.827,0,0.311,1.21e-05,0.631,0.306,1e-05,88.665,4,sleep
36,275966,False,0.509,0.924,4,-7.207,0,0.0523,0.000952,0.673,0.682,0.065,99.98,4,breakbeat
68,181176,False,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,indian
2,176609,True,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975,4,house
36,510679,False,0.761,0.473,1,-13.048,1,0.0539,0.0431,0.871,0.0871,0.43,135.0,4,trance
83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,rock
19,122853,False,0.428,0.972,7,-6.479,1,0.381,0.00618,3.46e-06,0.89,0.55,169.982,4,happy
13,61298,False,0.488,0.825,9,-14.91,1,0.065,0.317,0.0328,0.936,0.36,120.622,5,grindcore
46,202213,False,0.654,0.707,9,-5.103,0,0.0326,0.263,0.0,0.0736,0.7,126.038,4,brazil
0,289090,False,0.514,0.802,9,-7.21,0,0.0313,0.0416,0.522,0.106,0.295,176.088,4,deep-house
0,155413,False,0.832,0.662,3,-6.707,0,0.403,0.248,0.0,0.067,0.867,99.921,4,reggae
0,231400,False,0.918,0.609,10,-5.64,0,0.0787,0.0914,0.0,0.139,0.305,128.007,4,dance
41,163563,False,0.57,0.803,11,-6.109,0,0.203,0.307,0.0,0.276,0.85,88.234,4,pagode
47,105454,False,0.967,0.433,5,-9.319,1,0.0374,0.142,6.25e-06,0.107,0.637,116.978,4,children
0,191506,False,0.491,0.942,7,-5.333,1,0.109,0.156,0.0,0.367,0.398,100.441,4,metal
35,317160,False,0.431,0.774,0,-4.587,1,0.0399,0.333,0.0,0.904,0.663,179.753,4,groove
0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,folk
26,189600,False,0.546,0.887,2,-5.684,1,0.114,0.114,0.0,0.847,0.626,134.076,4,hardstyle
74,288426,False,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,3,soul
34,182973,False,0.56,0.972,8,-4.457,1,0.0666,0.00408,0.0,0.245,0.587,92.125,4,hard-rock
0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latin
0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,metal
26,237640,False,0.747,0.865,10,-7.438,0,0.0481,0.032,0.0,0.109,0.792,124.963,4,synth-pop
52,205493,True,0.489,0.93,3,-5.719,0,0.0537,0.000474,0.00907,0.149,0.521,123.982,4,industrial
45,116956,False,0.709,0.727,1,-8.918,1,0.211,0.41,0.00554,0.105,0.794,74.967,4,brazil
20,135040,False,0.676,0.362,0,-9.342,1,0.0464,0.524,0.00864,0.116,0.65,106.014,4,tango
32,178266,False,0.651,0.246,4,-12.439,1,0.0286,0.885,0.0,0.301,0.502,105.101,4,honky-tonk
47,227293,False,0.701,0.82,0,-4.499,1,0.0246,0.333,0.0,0.25,0.664,107.958,4,sertanejo
11,89760,True,0.406,0.882,11,-9.099,0,0.0889,0.000489,0.063,0.786,0.742,79.191,4,grindcore
68,213135,False,0.701,0.667,7,-6.177,1,0.0361,0.0121,6.53e-06,0.148,0.675,119.975,4,deep-house
67,78214,False,0.608,0.461,11,-13.083,0,0.146,0.828,0.00104,0.107,0.512,114.886,4,sad
61,456480,False,0.37,0.119,6,-11.513,1,0.0392,0.953,1.97e-06,0.099,0.183,110.424,4,world-music
49,207272,False,0.582,0.789,7,-1.97,1,0.135,0.632,0.0,0.0733,0.728,154.157,4,forro
36,206897,False,0.724,0.954,4,-6.122,0,0.125,0.24,0.0,0.0928,0.489,90.02,4,anime
42,275541,False,0.406,0.719,4,-6.194,0,0.0825,0.581,0.0,0.396,0.584,88.63,4,pagode
35,154781,False,0.576,0.533,5,-12.991,1,0.0381,0.69,0.856,0.148,0.0481,104.975,4,idm
49,193205,False,0.478,0.81,9,-4.67,1,0.0792,0.295,0.0,0.097,0.703,132.846,4,sertanejo
58,118226,False,0.627,0.7,3,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,4,rock-n-roll
70,298333,False,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,4,hard-rock
0,161560,False,0.596,0.964,7,-3.708,1,0.0515,0.0109,7.85e-06,0.235,0.799,124.025,4,kids
0,175133,True,0.468,0.983,1,-2.848,1,0.114,6.21e-05,0.000292,0.0568,0.0914,135.439,4,metal
34,284786,False,0.348,0.977,9,-6.442,1,0.0763,0.00911,0.0169,0.277,0.384,170.159,4,ska
26,191921,True,0.87,0.592,7,-7.265,1,0.0707,0.632,0.0,0.305,0.604,100.017,4,dancehall
71,187703,False,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,4,dance
59,135466,False,0.728,0.734,11,-3.234,1,0.0318,0.63,3.56e-05,0.137,0.965,135.078,4,rockabilly
30,253160,False,0.607,0.891,9,-4.56,0,0.0387,0.0417,0.00521,0.314,0.462,120.012,3,grunge
45,193453,False,0.784,0.427,2,-9.073,1,0.0356,0.473,0.0,0.225,0.607,125.928,4,brazil
44,239560,False,0.564,0.416,10,-6.813,1,0.0423,0.554,0.00145,0.11,0.344,179.728,3,mpb
0,277106,False,0.627,0.675,5,-7.125,0,0.212,0.125,0.0,0.0784,0.961,79.31,4,latino
20,177374,False,0.666,0.686,9,-7.293,0,0.0629,0.0169,0.751,0.0969,0.568,175.957,4,study
1,390000,False,0.267,0.367,1,-13.051,0,0.034,0.0684,0.826,0.147,0.0387,89.711,4,iranian
0,445520,False,0.0801,0.639,4,-12.886,0,0.0833,0.944,0.884,0.317,0.0357,176.19,4,iranian
50,165310,False,0.917,0.714,3,-5.297,1,0.0414,0.28,0.0,0.146,0.969,119.946,4,children
