popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
22,83760,False,0.386,0.324,9,-11.742,0,0.0425,0.778,2.74e-06,0.117,0.304,128.493,4,disney
36,240360,False,0.801,0.431,2,-15.371,1,0.0359,0.259,4.21e-06,0.111,0.928,115.588,4,punk-rock
82,191964,False,0.812,0.89,6,-2.661,0,0.209,0.0961,0.0,0.0222,0.69,100.006,4,k-pop
45,185263,False,0.534,0.317,11,-9.18,0,0.0276,0.787,0.000723,0.0904,0.114,144.001,4,singer-songwriter
18,411605,False,0.462,0.744,11,-8.118,0,0.0424,7.97e-05,0.0854,0.287,0.0621,134.063,4,black-metal
16,192333,True,0.548,0.98,7,-3.987,1,0.348,0.0123,1.06e-05,0.785,0.0788,179.922,3,happy
62,140413,False,0.239,0.614,4,-9.819,1,0.0773,0.0904,0.403,0.129,0.47,155.658,3,show-tunes
3,162880,False,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347,4,indie-pop
43,183333,False,0.598,0.64,4,-12.32,1,0.0325,0.434,0.505,0.0892,0.626,130.542,4,bluegrass
41,190626,False,0.614,0.487,7,-7.362,1,0.028,0.656,9.43e-05,0.118,0.258,119.65,4,spanish
31,171389,True,0.745,0.9,0,-5.158,1,0.458,0.141,0.0,0.364,0.46,176.014,4,metalcore
1,143791,True,0.906,0.525,1,-5.665,1,0.291,0.029,5.76e-06,0.137,0.24,134.027,4,dance
60,292560,False,0.713,0.584,8,-11.811,1,0.0434,0.3,0.00028,0.122,0.857,125.989,4,synth-pop
25,215893,False,0.812,0.66,10,-7.405,1,0.0283,0.542,7.98e-06,0.141,0.853,129.831,4,j-idol
25,201520,False,0.765,0.871,10,-4.214,1,0.0403,0.0225,0.0,0.313,0.656,100.99,4,party
15,4246206,True,0.593,0.924,1,-3.979,1,0.0899,0.00369,0.0221,0.534,0.242,173.938,4,drum-and-bass
0,205666,False,0.742,0.684,11,-6.543,0,0.137,0.139,0.0,0.115,0.547,133.593,4,singer-songwriter
31,114133,False,0.658,0.481,8,-12.381,1,0.0295,0.6,0.0,0.0462,0.951,96.57,4,honky-tonk
24,42586,False,0.42,0.879,2,-5.1,0,0.315,0.762,0.0,0.174,0.664,178.746,4,disney
0,156265,False,0.637,0.705,10,-7.546,0,0.0502,0.121,0.0,0.0857,0.553,158.013,4,indie-pop
44,247386,False,0.755,0.598,11,-5.81,1,0.0797,0.33,1.79e-05,0.161,0.962,174.041,4,reggaeton
0,195893,False,0.289,0.599,8,-12.626,1,0.0392,0.893,0.814,0.212,0.804,165.914,4,new-age
30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,metalcore
59,247747,True,0.372,0.978,4,-4.833,0,0.157,0.000624,2.22e-05,0.134,0.214,76.359,4,death-metal
59,188963,False,0.206,0.0344,5,-29.487,1,0.045,0.905,0.809,0.144,0.0579,70.484,4,sleep
50,275040,False,0.342,0.7,8,-5.955,1,0.0449,0.561,0.00121,0.0994,0.118,150.04,4,piano
20,342993,False,0.423,0.922,8,-5.051,1,0.218,0.00642,0.439,0.21,0.283,150.055,4,hardstyle
0,283760,False,0.659,0.433,7,-9.426,0,0.19,0.368,0.000312,0.13,0.572,80.115,4,latin
60,216000,False,0.493,0.284,2,-12.815,1,0.0309,0.953,0.00739,0.151,0.199,79.959,4,folk
0,351160,False,0.627,0.706,2,-9.146,0,0.0353,0.146,5.46e-05,0.113,0.896,88.833,4,disco
58,227186,False,0.467,0.346,1,-7.029,1,0.0271,0.707,0.0,0.102,0.243,69.006,4,show-tunes
43,122148,False,0.734,0.783,9,-6.228,0,0.0436,0.578,4.4e-05,0.0722,0.961,171.986,4,forro
43,248571,False,0.379,0.676,11,-3.501,1,0.0396,0.604,0.0,0.186,0.234,139.43,4,gospel
40,129121,False,0.655,0.692,0,-8.707,0,0.0444,0.00981,0.727,0.489,0.113,139.064,4,study
21,215322,False,0.709,0.868,0,-6.436,1,0.0486,0.428,0.814,0.131,0.693,118.125,4,afrobeat
55,160553,False,0.744,0.706,7,-4.54,1,0.054,0.638,0.0,0.437,0.79,121.965,4,sertanejo
1,94438,False,0.215,0.0904,5,-22.501,1,0.0448,0.992,0.892,0.123,0.465,111.983,5,classical
1,247032,False,0.485,0.911,5,-3.887,0,0.0501,0.00558,0.00106,0.164,0.11,128.04,4,trance
27,182600,False,0.675,0.666,8,-7.185,0,0.0283,0.188,0.113,0.12,0.608,146.996,4,rockabilly
75,329049,True,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,4,indie-pop
0,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,funk
18,469558,False,0.837,0.415,1,-11.378,0,0.362,0.0268,0.792,0.0693,0.811,125.998,4,minimal-techno
2,189840,False,0.715,0.706,11,-4.423,1,0.195,0.496,0.00134,0.106,0.522,179.997,4,reggae
48,332898,False,0.406,0.822,9,-4.172,1,0.0678,0.669,0.0,0.795,0.534,127.688,4,pagode
0,188320,False,0.823,0.656,5,-6.141,0,0.11,0.257,0.0,0.329,0.713,94.038,4,reggae
0,292386,False,0.495,0.538,1,-9.275,1,0.0293,5.45e-05,0.97,0.0932,0.214,97.998,4,iranian
16,313250,False,0.457,0.759,8,-4.117,1,0.032,0.00115,0.345,0.113,0.0391,174.01,4,drum-and-bass
85,224694,False,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,4,british
30,259386,True,0.83,0.709,1,-4.804,0,0.054,0.283,0.0,0.143,0.266,126.019,4,hardcore
58,235256,False,0.59,0.513,11,-7.962,1,0.0283,0.578,0.0,0.093,0.52,129.909,4,cantopop
57,194373,False,0.198,0.0382,0,-29.885,0,0.0443,0.989,0.969,0.17,0.127,136.392,4,ambient
40,166428,False,0.613,0.93,1,-2.511,1,0.0402,0.383,0.000488,0.0532,0.922,167.982,4,forro
38,235199,False,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,turkish
4,466187,False,0.812,0.364,7,-12.732,0,0.0758,0.0133,0.838,0.126,0.663,120.037,4,detroit-techno
57,191493,False,0.603,0.961,3,-2.069,1,0.0636,0.00319,6.09e-06,0.0477,0.549,113.02,4,j-rock
49,211693,False,0.556,0.873,1,-1.145,1,0.164,0.237,2.63e-06,0.078,0.485,127.993,4,dubstep
18,208760,False,0.594,0.475,4,-11.088,0,0.311,0.856,0.0,0.413,0.454,128.281,4,tango
35,87586,True,0.709,0.558,8,-9.55,0,0.135,0.302,0.0,0.108,0.821,170.153,4,french
32,279408,False,0.572,0.399,1,-9.204,0,0.0284,0.818,0.00249,0.101,0.346,104.064,4,malay
45,144215,False,0.517,0.53,8,-10.391,1,0.0498,0.626,0.0,0.117,0.172,116.131,4,indian
0,180563,False,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,4,dancehall
45,200000,False,0.722,0.322,9,-12.588,0,0.0387,0.443,0.741,0.0827,0.285,119.982,4,deep-house
55,283346,False,0.706,0.528,7,-7.431,0,0.0312,0.257,0.0019,0.112,0.634,92.021,4,k-pop
47,205714,False,0.732,0.349,0,-14.939,1,0.044,0.491,0.499,0.0929,0.102,125.95,4,dub
23,116919,False,0.556,0.828,7,-4.772,1,0.0497,0.0031,0.0116,0.0642,0.722,175.007,4,power-pop
57,180000,False,0.691,0.436,2,-9.363,1,0.0275,0.898,0.261,0.122,0.239,119.927,4,french
84,187973,False,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4,dance
54,266041,False,0.693,0.518,1,-9.146,1,0.0282,0.653,0.531,0.138,0.374,128.041,4,indie
54,179605,False,0.57,0.604,9,-5.068,1,0.0374,0.679,0.0,0.8,0.372,97.862,4,sertanejo
55,342008,False,0.352,0.871,7,-3.696,0,0.0768,0.00047,0.000764,0.238,0.0717,146.014,4,trance
24,316120,False,0.648,0.00717,0,-17.928,1,0.0915,0.994,0.903,0.087,0.442,104.912,4,new-age
73,251733,True,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,4,soul
17,136549,False,0.495,0.233,7,-11.776,1,0.049,0.989,0.00315,0.137,0.263,120.807,5,tango
39,149538,True,0.77,0.953,9,-3.258,1,0.104,0.0259,0.00656,0.121,0.323,130.077,4,dubstep
23,215542,False,0.816,0.821,8,-4.757,0,0.127,0.108,0.0,0.0594,0.967,154.707,4,j-dance
50,362706,False,0.433,0.6,9,-6.339,1,0.0293,0.242,8.71e-05,0.103,0.17,143.818,4,world-music
23,207360,False,0.427,0.87,7,-4.375,1,0.0993,0.000686,0.0257,0.148,0.435,132.503,4,industrial
58,246813,False,0.493,0.947,0,-0.717,1,0.0701,0.111,0.0,0.345,0.656,137.124,4,j-rock
16,273488,False,0.515,0.976,2,-0.868,1,0.0441,9.92e-05,0.667,0.426,0.0397,171.93,4,drum-and-bass
21,169373,False,0.286,0.166,8,-17.15,1,0.0421,0.982,0.000864,0.0384,0.0385,90.051,4,opera
50,196496,False,0.491,0.358,6,-6.791,1,0.0576,0.587,0.0,0.107,0.206,120.108,4,spanish
46,319226,False,0.767,0.516,7,-7.989,1,0.0457,0.557,0.0,0.108,0.67,127.942,4,indian
68,205600,False,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.065,4,reggaeton
51,288440,False,0.759,0.795,3,-8.713,1,0.062,0.0356,1.12e-05,0.0678,0.877,130.803,4,piano
39,203600,False,0.404,0.448,4,-10.731,0,0.0305,0.724,0.906,0.1,0.584,98.503,4,psych-rock
0,173061,True,0.845,0.723,11,-5.18,1,0.263,0.0112,0.0,0.107,0.667,146.972,4,dance
0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll
49,217178,True,0.494,0.823,6,-3.877,1,0.0813,0.025,0.00101,0.209,0.291,128.037,4,progressive-house
19,176267,False,0.672,0.45,4,-6.361,0,0.0322,0.588,0.0,0.107,0.4,115.886,4,cantopop
54,156826,False,0.469,0.507,0,-8.917,0,0.0451,0.382,0.0,0.0783,0.619,112.984,4,psych-rock
0,184771,False,0.497,0.351,1,-9.048,0,0.0648,0.777,0.0,0.167,0.234,171.719,4,soul
61,190293,False,0.476,0.263,0,-12.036,1,0.0321,0.935,0.00179,0.091,0.147,121.107,4,folk
44,202127,False,0.587,0.214,8,-10.045,0,0.0273,0.773,0.0,0.11,0.217,139.847,4,brazil
76,241333,False,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,4,disco
22,220133,False,0.583,0.537,1,-9.103,0,0.198,0.088,0.0,0.118,0.527,80.027,4,j-dance
40,452597,False,0.573,0.479,5,-11.061,1,0.0377,0.675,5.74e-05,0.101,0.336,75.028,4,songwriter
64,173742,False,0.732,0.864,3,-5.94,0,0.0378,0.161,1.34e-05,0.367,0.568,118.032,4,electro
74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,hard-rock
0,167213,False,0.486,0.565,6,-6.553,1,0.0336,0.27,0.0,0.109,0.269,129.961,3,country
1,423840,False,0.403,0.903,1,-3.88,1,0.0664,0.574,0.305,0.287,0.498,115.669,4,blues
34,303546,False,0.672,0.964,11,-5.413,0,0.0698,0.00329,0.87,0.133,0.779,134.988,4,idm
11,172040,False,0.148,0.325,11,-11.406,0,0.0333,0.264,0.453,0.0696,0.0382,104.17,4,idm
0,245106,False,0.588,0.847,8,-4.164,1,0.0705,0.0601,0.0,0.307,0.662,120.041,4,rock
40,291565,False,0.454,0.427,2,-8.049,1,0.029,0.0205,0.0,0.69,0.184,135.887,4,world-music
0,190318,False,0.53,0.835,9,-3.69,1,0.11,0.0453,0.0,0.0637,0.471,166.02,4,dance
40,204878,False,0.699,0.74,7,-8.774,1,0.3,0.243,0.0,0.087,0.312,82.025,4,turkish
0,266663,False,0.559,0.923,10,-9.051,1,0.137,0.0184,0.769,0.221,0.12,128.958,4,iranian
59,237066,False,0.474,0.805,4,-4.063,0,0.0266,0.0129,2.51e-06,0.175,0.409,78.102,4,grunge
25,179086,False,0.609,0.695,7,-7.615,1,0.0302,0.184,0.0001,0.273,0.517,115.102,4,bluegrass
1,206165,False,0.219,0.281,0,-9.79,1,0.0322,0.796,0.0,0.0773,0.301,183.446,3,world-music
11,213818,False,0.795,0.88,5,-2.454,0,0.119,0.027,0.0531,0.0758,0.933,110.049,4,breakbeat
58,185900,False,0.752,0.747,7,-4.789,1,0.0436,0.0175,0.00105,0.098,0.461,121.973,4,swedish
0,147720,False,0.499,0.295,5,-11.782,1,0.0287,0.794,0.0,0.0829,0.323,154.938,3,country
1,197573,False,0.626,0.248,11,-12.898,0,0.061,0.827,0.0,0.0965,0.639,80.542,4,blues
49,263666,False,0.711,0.845,3,-5.006,1,0.0304,0.61,0.00092,0.137,0.806,119.966,4,mandopop
24,179175,False,0.602,0.933,10,-4.886,1,0.0471,0.00172,0.0325,0.372,0.519,150.047,4,techno
25,331571,False,0.245,0.938,5,-7.479,0,0.0735,2.76e-06,0.803,0.286,0.148,93.421,4,death-metal
46,285800,False,0.573,0.102,6,-20.757,0,0.0638,0.983,0.914,0.124,0.249,145.651,3,guitar
63,285160,False,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,alt-rock
21,247920,False,0.226,0.0992,8,-16.949,1,0.0468,0.987,0.00366,0.11,0.0395,72.791,4,opera
68,203026,True,0.744,0.357,10,-6.544,0,0.0971,0.0206,1.69e-05,0.132,0.114,78.03,4,emo
39,254466,True,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.067,4,metal
29,175333,False,0.547,0.305,2,-8.751,1,0.0321,0.877,1.07e-05,0.103,0.187,139.521,4,rock-n-roll
0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,dancehall
3,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk-rock
40,303306,False,0.572,0.323,4,-9.528,0,0.0383,0.87,3.22e-05,0.237,0.338,116.933,3,turkish
0,235547,False,0.167,0.332,1,-9.888,1,0.0359,0.992,0.191,0.113,0.0527,62.97,4,romance
46,282720,False,0.705,0.464,7,-7.685,0,0.043,0.365,2.55e-06,0.068,0.606,72.032,4,turkish
21,474720,False,0.547,0.852,7,-5.788,1,0.0324,0.00295,0.0795,0.159,0.53,92.983,3,industrial
31,176706,False,0.634,0.993,1,-5.428,1,0.227,0.181,0.0,0.223,0.733,139.963,4,party
54,228973,False,0.646,0.37,0,-10.98,1,0.0351,0.825,5.17e-06,0.09,0.465,129.914,4,mandopop
36,218142,False,0.544,0.833,7,-3.487,1,0.0438,0.107,8.19e-05,0.34,0.872,140.051,4,punk-rock
54,266041,False,0.693,0.518,1,-9.146,1,0.0282,0.653,0.531,0.138,0.374,128.041,4,indian
50,244013,False,0.524,0.636,6,-5.884,0,0.0302,0.163,0.0,0.11,0.247,138.074,4,alt-rock
54,112076,True,0.804,0.521,10,-7.753,1,0.0605,0.534,0.0,0.247,0.648,90.032,4,emo
41,247946,False,0.659,0.878,11,-4.532,1,0.032,0.178,0.0,0.297,0.881,79.972,4,r-n-b
66,302647,False,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,4,hard-rock
26,190706,True,0.48,0.914,6,-5.113,1,0.0846,0.0235,9.33e-06,0.0503,0.235,182.12,4,metalcore
16,533638,False,0.665,0.942,4,-4.141,0,0.126,0.0105,0.901,0.0824,0.924,123.735,4,chicago-house
42,228702,False,0.51,0.844,9,-2.321,0,0.335,0.43,0.0,0.0454,0.575,91.2,4,folk
30,163683,False,0.544,0.414,11,-8.062,0,0.0326,0.751,0.0,0.0719,0.46,97.021,4,rock-n-roll
29,239934,False,0.488,0.713,5,-5.577,0,0.379,0.0434,4.11e-05,0.0745,0.481,78.447,4,dub
55,275413,False,0.658,0.537,0,-7.604,1,0.0281,0.156,2.88e-06,0.176,0.231,121.968,4,indian
65,219426,False,0.742,0.42,9,-6.797,1,0.031,0.562,4.12e-05,0.0402,0.594,134.624,3,british
39,186000,False,0.565,0.421,4,-8.681,1,0.0342,0.772,0.0,0.0973,0.193,124.897,4,singer-songwriter
2,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
35,184616,True,0.655,0.607,10,-8.755,1,0.442,0.00373,0.0,0.16,0.414,106.547,5,french
21,183791,True,0.633,0.453,5,-13.666,0,0.941,0.671,0.0,0.925,0.67,76.834,3,comedy
20,238000,False,0.571,0.288,7,-16.342,1,0.0301,0.305,2.43e-06,0.0883,0.279,144.137,4,cantopop
18,214784,False,0.565,0.765,4,-5.252,0,0.0691,0.0163,0.000273,0.0524,0.731,200.04,4,trip-hop
6,588456,False,0.835,0.675,11,-6.846,0,0.0526,0.0144,0.743,0.0775,0.36,127.747,4,chicago-house
22,236797,False,0.817,0.509,6,-7.069,1,0.137,0.0359,0.0,0.14,0.737,95.001,4,kids
33,172200,False,0.506,0.981,11,-4.726,1,0.107,0.00962,1.3e-06,0.263,0.509,109.906,4,emo
29,257000,False,0.745,0.831,10,-3.794,1,0.0407,0.499,0.00778,0.0354,0.966,157.009,4,salsa
37,369400,False,0.654,0.742,7,-6.54,1,0.0259,0.581,2.23e-05,0.712,0.785,113.272,4,groove
41,328275,False,0.374,0.659,2,-5.427,1,0.0438,0.246,0.00104,0.0991,0.151,173.892,4,dubstep
70,236480,True,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,4,indie-pop
38,307664,False,0.535,0.953,11,-5.16,0,0.0573,0.0021,7.1e-05,0.113,0.775,144.974,4,turkish
17,319147,False,0.544,0.879,10,-9.894,1,0.0916,0.000113,0.639,0.0718,0.465,159.803,4,drum-and-bass
2,168250,False,0.484,0.152,5,-11.775,0,0.0528,0.994,1.25e-05,0.268,0.342,80.104,4,romance
0,199200,False,0.32,0.288,7,-13.439,1,0.0291,0.363,0.00561,0.0943,0.181,77.762,4,folk
49,471013,False,0.37,0.909,10,-5.688,1,0.0907,0.252,0.0,0.133,0.706,117.51,4,indian
74,174794,True,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,4,house
23,121026,False,0.32,0.985,4,-4.452,0,0.0957,0.000764,0.043,0.312,0.593,95.735,4,death-metal
65,318908,False,0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,4,folk
33,147240,False,0.701,0.495,7,-13.236,1,0.0432,0.495,0.000128,0.309,0.787,125.669,4,spanish
0,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul
46,215520,False,0.494,0.955,4,-1.912,1,0.0823,0.152,0.0,0.906,0.489,170.128,4,sertanejo
39,167226,False,0.695,0.178,5,-15.743,0,0.0346,0.875,0.000196,0.0929,0.486,130.415,4,jazz
22,177763,False,0.664,0.863,10,-3.198,0,0.157,0.0548,0.0,0.2,0.51,141.199,5,j-dance
24,106920,False,0.393,0.381,9,-16.398,1,0.0918,0.544,0.349,0.105,0.198,105.596,4,heavy-metal
41,370013,False,0.251,0.9,2,-5.202,1,0.0486,0.0831,5.26e-06,0.802,0.274,156.445,4,gospel
0,206106,False,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,4,country
56,169560,False,0.554,0.211,1,-15.603,1,0.029,0.923,0.000438,0.117,0.331,130.071,4,country
20,118554,False,0.445,0.0713,2,-26.357,1,0.0363,0.933,0.876,0.111,0.196,131.99,4,disney
44,263666,False,0.354,0.432,7,-8.483,1,0.0312,0.766,0.155,0.531,0.298,135.027,4,mpb
12,121666,False,0.312,0.978,0,-4.563,1,0.191,0.000175,0.0247,0.298,0.0632,99.681,4,grindcore
14,252286,False,0.754,0.88,6,-4.505,0,0.0482,0.0108,0.000829,0.355,0.786,118.991,4,breakbeat
0,188733,False,0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0925,0.512,95.024,4,latin
42,192652,False,0.748,0.749,0,-5.219,1,0.238,0.179,0.0,0.129,0.544,115.104,4,swedish
12,252070,False,0.797,0.975,11,-6.999,0,0.0441,0.00426,0.265,0.302,0.785,132.027,4,breakbeat
16,114827,False,0.971,0.868,2,-4.995,1,0.232,0.0759,0.0,0.0317,0.648,115.964,4,kids
60,175081,False,0.743,0.801,5,-4.097,0,0.0343,0.00598,2.46e-05,0.178,0.381,121.965,4,electronic
51,151578,True,0.725,0.689,10,-7.24,0,0.0398,0.151,0.0,0.0771,0.847,133.03,4,funk
26,198226,False,0.575,0.885,0,-5.84,1,0.0405,0.000883,0.0671,0.0552,0.451,125.996,4,garage
20,209693,False,0.213,0.97,6,-4.593,1,0.0834,1.55e-05,0.00443,0.103,0.31,96.855,3,heavy-metal
44,144540,False,0.666,0.952,0,-2.847,1,0.0622,0.475,0.0,0.0502,0.814,172.142,4,forro
20,232826,False,0.407,0.957,9,-1.84,1,0.0693,0.00149,0.0002,0.176,0.372,141.595,4,heavy-metal
68,196021,False,0.664,0.939,0,-4.699,0,0.0354,0.011,0.0142,0.167,0.285,121.979,4,electro
29,308053,False,0.654,0.885,9,-8.293,0,0.0457,0.026,0.00275,0.311,0.57,107.014,4,j-idol
69,162666,False,0.438,0.905,9,-6.161,1,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,4,grunge
36,229600,False,0.546,0.875,9,-4.343,0,0.0751,0.0554,0.0,0.293,0.648,136.076,4,punk
26,214227,False,0.704,0.516,8,-9.804,1,0.0835,0.551,0.0,0.281,0.806,168.008,4,groove
59,206400,False,0.638,0.766,11,-4.12,0,0.0368,0.0621,0.0,0.273,0.588,129.987,4,alternative
27,240000,False,0.527,0.907,3,-2.592,0,0.0564,0.0281,1.82e-05,0.343,0.159,155.038,4,hardstyle
10,176506,False,0.525,0.535,8,-6.597,1,0.0673,0.965,4.06e-05,0.391,0.668,93.768,4,romance
33,207000,False,0.566,0.781,11,-6.963,1,0.0302,0.376,0.0916,0.0967,0.962,133.312,4,bluegrass
23,150315,True,0.702,0.913,1,-3.385,1,0.218,0.171,0.0,0.297,0.632,95.004,4,j-dance
52,103374,False,0.718,0.385,3,-11.405,0,0.398,0.963,0.000156,0.32,0.466,112.361,4,chill
16,211053,False,0.611,0.448,7,-7.083,0,0.0461,0.649,1.06e-05,0.0464,0.402,99.404,4,tango
27,222000,False,0.681,0.791,8,-4.569,1,0.0315,0.516,0.0,0.29,0.819,118.064,4,goth
44,174000,False,0.435,0.157,6,-19.866,1,0.0384,0.993,0.913,0.124,0.0395,92.637,4,piano
44,352320,False,0.304,0.586,5,-9.242,1,0.0398,0.591,9.26e-05,0.34,0.264,97.83,4,electronic
41,187720,False,0.673,0.936,0,-4.239,1,0.071,0.143,0.0,0.425,0.855,136.93,4,gospel
0,236866,False,0.359,0.927,4,-4.906,0,0.0676,2.68e-05,0.00843,0.0947,0.316,154.071,4,alternative
35,343093,False,0.286,0.729,9,-9.036,0,0.0566,0.0122,0.924,0.101,0.536,171.93,4,trip-hop
12,89960,False,0.343,0.823,1,-12.37,1,0.0543,4.93e-06,0.329,0.298,0.86,131.384,4,grindcore
60,215647,False,0.602,0.483,1,-10.294,0,0.209,0.705,2.76e-06,0.0879,0.237,85.117,4,chill
33,175915,True,0.715,0.849,1,-3.434,0,0.0804,0.0936,4.46e-05,0.12,0.293,96.021,4,dubstep
45,251000,False,0.569,0.512,9,-8.052,0,0.0517,0.845,0.000564,0.682,0.344,145.12,4,sertanejo
39,230034,False,0.463,0.838,1,-4.681,1,0.0509,0.479,0.0,0.206,0.525,181.964,4,forro
10,249413,False,0.481,0.363,5,-6.261,1,0.0336,0.897,0.0,0.0951,0.209,139.727,4,kids
24,49869,False,0.226,0.201,7,-24.448,1,0.0477,0.985,0.982,0.156,0.325,127.242,3,classical
33,275453,False,0.465,0.683,4,-7.263,1,0.0472,0.137,0.0,0.175,0.502,175.946,4,party
65,247026,False,0.162,0.256,2,-11.296,1,0.0346,0.0332,0.0923,0.0621,0.0784,108.893,4,french
35,210000,False,0.695,0.292,7,-13.849,1,0.0545,0.651,0.926,0.146,0.392,84.033,4,study
8,146213,False,0.904,0.673,5,-6.257,0,0.322,0.307,0.0,0.0812,0.909,95.129,4,kids
76,151625,True,0.849,0.758,8,-7.498,1,0.256,0.499,0.695,0.147,0.0684,115.058,4,hip-hop
54,191506,False,0.588,0.881,11,-2.57,1,0.0304,0.00476,6.79e-06,0.0752,0.887,135.786,4,anime
11,415238,False,0.777,0.547,11,-11.853,0,0.0509,0.000795,0.935,0.052,0.174,125.996,4,detroit-techno
35,217853,False,0.629,0.936,7,-3.469,0,0.0901,0.328,0.0,0.113,0.599,165.865,4,ska
42,135322,False,0.893,0.665,11,-6.39,0,0.0533,0.226,0.0,0.129,0.904,113.977,4,children
65,471160,False,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,4,psych-rock
36,190354,False,0.375,0.00362,8,-26.514,0,0.0535,0.993,0.964,0.097,0.342,76.859,4,piano
24,178773,False,0.436,0.975,8,-2.942,1,0.0771,0.000711,0.0,0.103,0.636,175.033,4,power-pop
42,305701,False,0.609,0.73,0,-9.474,1,0.0581,0.384,0.000489,0.694,0.509,105.163,4,mpb
0,208800,False,0.844,0.841,4,-6.671,0,0.138,0.156,3.68e-05,0.0501,0.831,97.996,4,reggae
81,312626,True,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,4,funk
56,213653,True,0.461,0.958,4,-3.852,0,0.124,0.000203,9.33e-06,0.459,0.264,159.974,4,metal
27,213186,False,0.56,0.856,0,-4.552,1,0.036,0.146,0.0,0.492,0.705,118.064,4,party
65,153696,False,0.74,0.674,11,-4.374,1,0.0476,0.00903,0.238,0.154,0.231,126.017,4,progressive-house
39,212693,False,0.488,0.0563,5,-16.876,1,0.0355,0.893,2.53e-05,0.089,0.167,115.608,4,disney
54,156000,False,0.706,0.21,1,-21.867,0,0.0604,0.737,0.817,0.0938,0.246,139.888,4,chill
57,169276,False,0.525,0.276,0,-9.121,1,0.0347,0.893,0.0,0.118,0.329,125.014,4,chill
12,200466,False,0.156,0.899,1,-5.248,1,0.0721,1.11e-06,0.851,0.112,0.391,95.022,4,grindcore
24,225753,False,0.226,0.93,0,-3.538,1,0.115,0.000206,3.16e-05,0.753,0.228,129.854,4,garage
21,330973,False,0.743,0.666,9,-7.629,0,0.0447,0.0137,0.672,0.104,0.396,125.838,4,breakbeat
43,220826,False,0.471,0.302,0,-19.293,1,0.0337,0.071,0.755,0.113,0.0366,119.916,4,british
26,253626,False,0.335,0.342,9,-8.987,1,0.0306,0.803,1.61e-05,0.158,0.136,125.625,4,opera
38,219826,False,0.864,0.828,0,-5.543,1,0.0867,0.122,0.0,0.093,0.791,119.987,4,party
65,210165,True,0.609,0.506,11,-8.902,1,0.0292,0.0204,0.0,0.102,0.364,77.427,4,singer-songwriter
0,70040,False,0.242,0.00959,10,-32.735,1,0.0527,0.987,0.0107,0.103,0.14,150.116,3,iranian
2,203013,False,0.553,0.536,4,-5.297,0,0.0807,0.85,0.0,0.126,0.691,133.187,3,romance
41,343480,False,0.282,0.28,2,-7.308,1,0.0323,0.869,0.0,0.698,0.124,119.611,4,gospel
39,180000,False,0.708,0.782,9,-6.419,1,0.284,0.0507,0.0,0.251,0.717,94.038,4,afrobeat
